,transcription,recognized,phonetic_ev,new_path,lang
33,TădtikaădtaqălʹnyayusidnaqUstʹPortănhsidnaqtǣwraq,etalariusendapuzpurtensennesteuna,0.40684660961158653,/home/kesha/dev/uni/kursach/refs/asr/new_audio/33.wav,yrk
34,"SowocOktyabrʹskiyŋǣǣqnyu""",аkоsacaprсkimahи,0.4987096774193549,/home/kesha/dev/uni/kursach/refs/asr/new_audio/34.wav,yrk
35,Aga.Tăka?],,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/35.wav,yrk
36,"Ŋǣya,Oktyabrʹskiysowocănatyukoonamăncăradmh.",numeyacapuskisacosanmiscunnomansere,0.31451612903225806,/home/kesha/dev/uni/kursach/refs/asr/new_audio/36.wav,yrk
37,Nyerdyepǣdariqnyanamăncăradmh,neripesrinanomaserad,0.3848720800889877,/home/kesha/dev/uni/kursach/refs/asr/new_audio/37.wav,yrk
38,"Tădtikaădtayna,tyukutaqălʹnyanamăncăradmh,tăinkihnyakunamǣwacʹ",detaaeneunlanamasaрatahınkinakommawar,0.4599375650364203,/home/kesha/dev/uni/kursach/refs/asr/new_audio/38.wav,yrk
39,"Ta,tităryemhmăncăraqmaădănaqsyanawpoǣnyaki",lacitarmaomandasanakoiniki,0.42857142857142866,/home/kesha/dev/uni/kursach/refs/asr/new_audio/39.wav,yrk
40,"Ti,siqiwyuqŋămgǣǣwpoona,yekar"".",sy更,0.9032258064516129,/home/kesha/dev/uni/kursach/refs/asr/new_audio/40.wav,yrk
41,"Siqiwyuqmăt""poŋǣwiŋǣbtă",siunimatkomuuna,0.40813464235624136,/home/kesha/dev/uni/kursach/refs/asr/new_audio/41.wav,yrk
42,Tamălyaŋgănanyerdyenyaŋăcyeki,anenerenmasqe,0.5839822024471634,/home/kesha/dev/uni/kursach/refs/asr/new_audio/42.wav,yrk
43,nyeŋăcyekǣminyaărpoypodasʹ,nesgemenarculporas,0.39826302729528545,/home/kesha/dev/uni/kursach/refs/asr/new_audio/43.wav,yrk
44,Titinaqwǣwakoabcyaŋgănaaq.,jitünwakuahaksukanaha,0.33188585607940446,/home/kesha/dev/uni/kursach/refs/asr/new_audio/44.wav,yrk
45,Lucahwadawnamancʹsibirskiyyacwaănaaq,usoadonomartisipirskilasbörna,0.29077060931899645,/home/kesha/dev/uni/kursach/refs/asr/new_audio/45.wav,yrk
47,"Timălyaŋgi,tamălyaŋgǣǣdmăncărawi,măncaratyedahtiŋudiniŋǣyaq,",maetablicamasrauimasrattatimuninaey,0.4809139784946236,/home/kesha/dev/uni/kursach/refs/asr/new_audio/47.wav,yrk
48,ŋǣniŋodʹbyatohwǣwaqŋǣqnimh,,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/48.wav,yrk
49,oyhniymhyadrisyurtyeqnisăwawh,onigadrfsif,0.6434927697441601,/home/kesha/dev/uni/kursach/refs/asr/new_audio/49.wav,yrk
50,"Titamălyaŋgănatyeda'tităryemhŋǣqnyuh,nyerdyenyayanhŋǣsuqniwamh,",cansusteteniceneledianesia,0.604710701484895,/home/kesha/dev/uni/kursach/refs/asr/new_audio/50.wav,yrk
52,Tikimǣǣnaŋănihraciyawaqyaŋgu,wnrt,0.868663594470046,/home/kesha/dev/uni/kursach/refs/asr/new_audio/52.wav,yrk
54,"Tibrigadirwaq,",иclигадеw,0.8099078341013826,/home/kesha/dev/uni/kursach/refs/asr/new_audio/54.wav,yrk
55,"tahŋănihtakinyenǣcyamhŋǣdătambapyasyǎti,",aanttedantamaabarla,0.5582218725413061,/home/kesha/dev/uni/kursach/refs/asr/new_audio/55.wav,yrk
56,tʃtobtakiraciyasawǣynyenǣcyaŋgqmancʹǣsyǎtiwa,oakaracetuinatakali,0.5939068100358422,/home/kesha/dev/uni/kursach/refs/asr/new_audio/56.wav,yrk
57,tinaqtăryemhăyaq.,eетмаne,0.7428842504743833,/home/kesha/dev/uni/kursach/refs/asr/new_audio/57.wav,yrk
58,Tikiqŋuliqlǣkdaq.,emulacla,0.5550284629981024,/home/kesha/dev/uni/kursach/refs/asr/new_audio/58.wav,yrk
59,"Maqnyu"":""Tărcyayadyembădăăna",manitasesedesicodane,0.3968894009216591,/home/kesha/dev/uni/kursach/refs/asr/new_audio/59.wav,yrk
61,"Tădtikaădtibrigadirmimaqnyu"":",ekasikrgagirumano,0.43604004449388206,/home/kesha/dev/uni/kursach/refs/asr/new_audio/61.wav,yrk
62,"""Mănihsitnyahǣǣnih",umunifepnahe,0.4229390681003584,/home/kesha/dev/uni/kursach/refs/asr/new_audio/62.wav,yrk
63,"titakidalʹniyarkaŋǣsinh,",aetalcommisi,0.5389784946236559,/home/kesha/dev/uni/kursach/refs/asr/new_audio/63.wav,yrk
64,"tănyanaraciyadohtanyawa""",ratii,0.7970430107526881,/home/kesha/dev/uni/kursach/refs/asr/new_audio/64.wav,yrk
65,"Mǣtitănya'ăyanih,ŋuliqyadyembi",tedلياد,0.7688172043010753,/home/kesha/dev/uni/kursach/refs/asr/new_audio/65.wav,yrk
66,"Ŋobhpyaaya,tănyahtǣwinihtikikakrac",etecяtиmуnичкикоra,0.6774193548387096,/home/kesha/dev/uni/kursach/refs/asr/new_audio/66.wav,yrk
67,pǣwsyumnyaŋiraciyahlaănawamhtǣwamih,esienaratilannoutewame,0.4248847926267282,/home/kesha/dev/uni/kursach/refs/asr/new_audio/67.wav,yrk
68,Tiraciyaănamaq.,aratenma,0.489247311827957,/home/kesha/dev/uni/kursach/refs/asr/new_audio/68.wav,yrk
69,"Tikādtikariinapǣwsyumnyanasaltqninyu""tikiq",ebaskarinopuesnansantiniski,0.401305683563748,/home/kesha/dev/uni/kursach/refs/asr/new_audio/69.wav,yrk
70,tikiqtănyanamǣnaqtikitiqlyekarmh,анянумонескитиикар,0.9375,/home/kesha/dev/uni/kursach/refs/asr/new_audio/70.wav,yrk
71,raciyasawǣyqmyaknihsolamih,racesoamitnisolae,0.3641439205955335,/home/kesha/dev/uni/kursach/refs/asr/new_audio/71.wav,yrk
72,"Timyadoqmănayadǣrŋa,",naat,0.8016129032258064,/home/kesha/dev/uni/kursach/refs/asr/new_audio/72.wav,yrk
73,tamălyaŋgănaŋawodănaacyanawahsyeŋgq,нлудначенауск,0.9142857142857143,/home/kesha/dev/uni/kursach/refs/asr/new_audio/73.wav,yrk
76,Myaknaqŋodhtǣwiwaq,naكnt,0.7688172043010753,/home/kesha/dev/uni/kursach/refs/asr/new_audio/76.wav,yrk
77,"Mănʹsămlyaŋgtimhmǣqŋaqdamcʹ,",masomraktimed,0.5495391705069125,/home/kesha/dev/uni/kursach/refs/asr/new_audio/77.wav,yrk
78,Nyaărqtǣmihmyaknihtǣwqmaqriidanihpihminandohawiq.,naktemindakentemudidipiimminbu,0.42791310072416056,/home/kesha/dev/uni/kursach/refs/asr/new_audio/78.wav,yrk
79,Tadkădtikitayadtawitikitiqlyekar',iaетаyятавычеделика,0.8826979472140762,/home/kesha/dev/uni/kursach/refs/asr/new_audio/79.wav,yrk
80,tipyelyeytadaăbtadaŋănihawi,bl的aahtean,0.6762246117084827,/home/kesha/dev/uni/kursach/refs/asr/new_audio/80.wav,yrk
81,"Mimyerhnuliqmyeryesqnyu"",",eulmeres,0.68,/home/kesha/dev/uni/kursach/refs/asr/new_audio/81.wav,yrk
82,"tikiabcyangawtărcyaŋǣwisʹ,mănʹărqnisǣwaqnanimanǣsqnisawawh",eapimatersisausearniemunesisi,0.5333704115684094,/home/kesha/dev/uni/kursach/refs/asr/new_audio/82.wav,yrk
83,Tărsihmintaartnianash.,lefmegatia,0.5681818181818182,/home/kesha/dev/uni/kursach/refs/asr/new_audio/83.wav,yrk
84,Ŋanyerdyenyaănanda,aneredantekte,0.41129032258064513,/home/kesha/dev/uni/kursach/refs/asr/new_audio/84.wav,yrk
85,mǣnhŋǣsiwaqŋobhyanh,mnmifmيon,0.631578947368421,/home/kesha/dev/uni/kursach/refs/asr/new_audio/85.wav,yrk
87,Sabyeponhniwacʹmǣŋguq.,früpnnwtk,0.6195014662756598,/home/kesha/dev/uni/kursach/refs/asr/new_audio/87.wav,yrk
88,"Tătăŋămgǣǣwtohwar,",tgp,0.8422939068100358,/home/kesha/dev/uni/kursach/refs/asr/new_audio/88.wav,yrk
89,ŋatyukorkaănanyaărqalʹmyer.,fkandrham,0.6827956989247312,/home/kesha/dev/uni/kursach/refs/asr/new_audio/89.wav,yrk
90,"Tikipaddyenaqtiqtikisyanyaŋorǣyhtădtăryemhanqŋaq,ti",azenatiiskiiksanduratattarhannasi,0.4032258064516129,/home/kesha/dev/uni/kursach/refs/asr/new_audio/90.wav,yrk
91,tyuquyyahobamhăbărŋadoh.,يدن,0.9166666666666666,/home/kesha/dev/uni/kursach/refs/asr/new_audio/91.wav,yrk
92,"Tăkadtădsilasyatiwa""manbtǣwiqyahobamhabrawaq",acatasimstoomomattoчiasoma,0.4541788856304985,/home/kesha/dev/uni/kursach/refs/asr/new_audio/92.wav,yrk
96,tămnaŋobkădpyeryeq.,nmocuзbерe,0.599320882852292,/home/kesha/dev/uni/kursach/refs/asr/new_audio/96.wav,yrk
97,Tikādwǣnyekudŋǣyaq,bafubunеpusemee,0.33422939068100355,/home/kesha/dev/uni/kursach/refs/asr/new_audio/97.wav,yrk
98,"Tiqŋǣyaq,mimandohsyerh",тиnаbmtч,0.7441348973607038,/home/kesha/dev/uni/kursach/refs/asr/new_audio/98.wav,yrk
99,"tăryemhtikilimhsyakălpaāndaq,tăryemhyadǣrŋaq",nmusakabahandatariazami,0.5117302052785925,/home/kesha/dev/uni/kursach/refs/asr/new_audio/99.wav,yrk
100,Mǣŋǣtikipihtyaahŋobhmǣqyaq,nelcapicamotmoa,0.48759305210918114,/home/kesha/dev/uni/kursach/refs/asr/new_audio/100.wav,yrk
102,Ŋǣyatikaănaayoya.,,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/102.wav,yrk
103,Yedǣyyanhyamdǣynaq.,rي,0.896434634974533,/home/kesha/dev/uni/kursach/refs/asr/new_audio/103.wav,yrk
104,Tădyedǣyyanhŋamdwamiti,atotieteyanonponci,0.34604105571847504,/home/kesha/dev/uni/kursach/refs/asr/new_audio/104.wav,yrk
106,mănʹŋobhmǣtaqyaqmiăbtqyamia.,mلmmtnahatama,0.5662442396313364,/home/kesha/dev/uni/kursach/refs/asr/new_audio/106.wav,yrk
107,Takădandalusatiŋǣqniwaq,kwusteio,0.6718092566619915,/home/kesha/dev/uni/kursach/refs/asr/new_audio/107.wav,yrk
108,"wot,ti",,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/108.wav,yrk
109,tiqnaqlyekarăkoqyaqpraktikantămgǣmhtyenyewa?!,eкaркuyaprочиkantakeiceлa,0.5888888888888888,/home/kesha/dev/uni/kursach/refs/asr/new_audio/109.wav,yrk
110,"Brigadirmaqnyu"",ămgǣ",rigakimani,0.5120967741935484,/home/kesha/dev/uni/kursach/refs/asr/new_audio/110.wav,yrk
111,"maqnyu"":«ăbărcʹnyu""tara"",",منمخملمطr,0.68,/home/kesha/dev/uni/kursach/refs/asr/new_audio/111.wav,yrk
112,tʃtobimyuydamănǣqmăncʹ.Tikandautʃyerqayoda?»,aüsumaanaistattımaçavayüde,0.4743401759530791,/home/kesha/dev/uni/kursach/refs/asr/new_audio/112.wav,yrk
113,"Nu,mănyaqăbărŋawaqtikitimh.",مخب,0.8888888888888888,/home/kesha/dev/uni/kursach/refs/asr/new_audio/113.wav,yrk
114,"Praktikantatǣrisircyǎtitiki,yekar,ŋămgǣǣnaawămdasyaaqmănǣqŋada.",ststtcrcnsmn,0.8150201612903225,/home/kesha/dev/uni/kursach/refs/asr/new_audio/114.wav,yrk
115,"Timyuydapilikawandaămgǣǣwaăna,ti,",ülcndgohnt,0.7311827956989246,/home/kesha/dev/uni/kursach/refs/asr/new_audio/115.wav,yrk
116,sisyurăaŋǣsyǎti,isurannest,0.4425403225806452,/home/kesha/dev/uni/kursach/refs/asr/new_audio/116.wav,yrk
117,"ăbărŋawaq,tăkapuna",,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/117.wav,yrk
118,tǣrityaakurkaqanawaq,igsمم,0.8580645161290322,/home/kesha/dev/uni/kursach/refs/asr/new_audio/118.wav,yrk
119,Tăkadpǣwsyumyanyanaŋăniqtiqtoq,aqesnonantito,0.5860215053763441,/home/kesha/dev/uni/kursach/refs/asr/new_audio/119.wav,yrk
120,Tăkaănihmyakădwadawiŋawkakoqyawatanyawasʹ,nemercasooeyevapopyeoteniuas,0.4122738001573565,/home/kesha/dev/uni/kursach/refs/asr/new_audio/120.wav,yrk
121,Tikacyaiŋănihmăntǣyq.,شقتيعلملتايك,0.8571428571428571,/home/kesha/dev/uni/kursach/refs/asr/new_audio/121.wav,yrk
122,Miŋǣyatikaawmhmaldyoyŋǣtaminniŋănihnyeri,naveixbamarrervertariannide,0.4080645161290322,/home/kesha/dev/uni/kursach/refs/asr/new_audio/122.wav,yrk
123,tihaqmahǣwănhmow,rم,0.8790322580645161,/home/kesha/dev/uni/kursach/refs/asr/new_audio/123.wav,yrk
124,"Tăkaădubtaănatădyurkinaq,",attena,0.7651612903225806,/home/kesha/dev/uni/kursach/refs/asr/new_audio/124.wav,yrk
125,"ŋobhtiwǣnyekohsyertohnyu""ŋaq,nidtanyanaŋōrmiq",eletuxrtunenierpenamemore,0.489247311827957,/home/kesha/dev/uni/kursach/refs/asr/new_audio/125.wav,yrk
126,Tădtănyadtoqtadtătăryemtiposawidh,aняtоetетремcюпосu,0.7052785923753665,/home/kesha/dev/uni/kursach/refs/asr/new_audio/126.wav,yrk
127,ănyanido'sraculyeǣbtǣyadh.,anadesarasuyate,0.45099255583126546,/home/kesha/dev/uni/kursach/refs/asr/new_audio/127.wav,yrk
128,Titădtikaădătʃyerqmǣŋgunaq.,,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/128.wav,yrk
129,Ŋodʹbyaqnaqtikitikihpudtiŋǣdalyotayhraciyamhosăyaǣqnihwamh.,maveneчikicikapucimeziotayaratiosiai,0.4434117003827228,/home/kesha/dev/uni/kursach/refs/asr/new_audio/129.wav,yrk
131,"Nu,pokatakiraciyamhosayawan'",ttttsena,0.73963133640553,/home/kesha/dev/uni/kursach/refs/asr/new_audio/131.wav,yrk
132,timălyesyanaw,mlsata,0.5459057071960298,/home/kesha/dev/uni/kursach/refs/asr/new_audio/132.wav,yrk
133,tiaqtiki.,ل,0.8888888888888888,/home/kesha/dev/uni/kursach/refs/asr/new_audio/133.wav,yrk
134,Ŋǣyatădkadraciyaănanămdqmaădandohlucaqtoŋowq.,egarazindoteantugugusutumu,0.48458781362007175,/home/kesha/dev/uni/kursach/refs/asr/new_audio/134.wav,yrk
135,"Mănyaqmyaqmaqniwidohurkaădtaq,yaŋgănyaŋǣsin'mǣrkawidoh",aaمالlkptيaمgrindeفilmorكo,0.6108124253285544,/home/kesha/dev/uni/kursach/refs/asr/new_audio/135.wav,yrk
136,Tănyadŋǣdalyorkataydoh.,atnanakatau,0.5343618513323982,/home/kesha/dev/uni/kursach/refs/asr/new_audio/136.wav,yrk
137,"Myadhǣwarkanhaqawrawidoh,",noteucona,0.6683870967741936,/home/kesha/dev/uni/kursach/refs/asr/new_audio/137.wav,yrk
138,tikapunyahsălmidh.,,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/138.wav,yrk
139,"Lucidyadato""",cyalapo,0.44086021505376344,/home/kesha/dev/uni/kursach/refs/asr/new_audio/139.wav,yrk
140,"Tyeda'timanasalan,gu""ni""im'.",tmf,0.8986175115207373,/home/kesha/dev/uni/kursach/refs/asr/new_audio/140.wav,yrk
141,"Tikatǣwma""riidando'ŋobtiki""ti""nyenǣcyandaryew'",apemaritumusitisdinentetreu,0.45406732117812043,/home/kesha/dev/uni/kursach/refs/asr/new_audio/141.wav,yrk
142,"mido'tyuku""tyempyeraturido'",cecеrtun,0.7150537634408601,/home/kesha/dev/uni/kursach/refs/asr/new_audio/142.wav,yrk
143,"orpapya"",",papa,0.5555555555555556,/home/kesha/dev/uni/kursach/refs/asr/new_audio/143.wav,yrk
144,"nya""marpapya""",,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/144.wav,yrk
145,Ŋǣyatikaorpido',,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/145.wav,yrk
146,"Tăkata""ălʹnamadmamǣŋgu""",atarmanama,0.5708274894810659,/home/kesha/dev/uni/kursach/refs/asr/new_audio/146.wav,yrk
147,"tatămnamantir""ni""matikitina"".",ممteم,0.828698553948832,/home/kesha/dev/uni/kursach/refs/asr/new_audio/147.wav,yrk
148,"Takadbrigadirăn'ma""ni""im':",ргодемbаnи,0.7456575682382134,/home/kesha/dev/uni/kursach/refs/asr/new_audio/148.wav,yrk
149,"""Tyeda'săwamyestadamdpyul-ina,",efłmiertadune,0.5806451612903226,/home/kesha/dev/uni/kursach/refs/asr/new_audio/149.wav,yrk
150,"titʃtobtanyanapon'mǣŋguwa""koralʹmǣcʹtara""",enemapunccaroالبeltar,0.5381589299763966,/home/kesha/dev/uni/kursach/refs/asr/new_audio/150.wav,yrk
151,"Tărcyamyestadăwa""owa""tanya'ŋǣsiwa""",estaггоais,0.706831119544592,/home/kesha/dev/uni/kursach/refs/asr/new_audio/151.wav,yrk
153,"takadkoralyadăwa""",,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/153.wav,yrk
154,"pyaŋgu""pyaŋgu""ni""wa""am'.",,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/154.wav,yrk
155,"Titădŋăniabidtyeǣ,",dedanadinirkihe,0.3163082437275986,/home/kesha/dev/uni/kursach/refs/asr/new_audio/155.wav,yrk
156,"tyeǣtikiyamda""ma""wa""myadi'nyana",cerşüyamdımalurmezvinardı,0.33298647242455776,/home/kesha/dev/uni/kursach/refs/asr/new_audio/156.wav,yrk
157,"abǣyŋǣai"".",وبم,0.8,/home/kesha/dev/uni/kursach/refs/asr/new_audio/157.wav,yrk
158,"Tămnanyerdyetolawdawǣy""ŋǣ""ni""im"",yat'syaari'ŋok""ŋǣdaki""",нerяtolогoemineцяrimois,0.633724340175953,/home/kesha/dev/uni/kursach/refs/asr/new_audio/158.wav,yrk
159,"Mănya""taynatikoralʹm'syertawa"".",ta人ciکaracatau,0.572840790842872,/home/kesha/dev/uni/kursach/refs/asr/new_audio/159.wav,yrk
160,"Koralʹ'myudtămnasyanawtia"".",دs,0.9259259259259259,/home/kesha/dev/uni/kursach/refs/asr/new_audio/160.wav,yrk
161,"Tădtikaawaădmaddye""nidum'mal'.",epaosinoi,0.7204301075268817,/home/kesha/dev/uni/kursach/refs/asr/new_audio/161.wav,yrk
162,"Tădkadtikimi""oy'ni'tikit",bm議見,0.8400537634408601,/home/kesha/dev/uni/kursach/refs/asr/new_audio/162.wav,yrk
163,"nyenǣynyenǣcya""lyekar""to"".",енейненталекорто,0.8461538461538461,/home/kesha/dev/uni/kursach/refs/asr/new_audio/163.wav,yrk
164,Tyeda'taykuyŋobto'Karaulădŋǣda,acuacucomaea,0.628494623655914,/home/kesha/dev/uni/kursach/refs/asr/new_audio/164.wav,yrk
165,"tikaădtiti""lyekarŋobtikitaykuymǣǣdDudinkaădŋǣda",iakaroiemeidinkasmeda,0.5868222374742621,/home/kesha/dev/uni/kursach/refs/asr/new_audio/165.wav,yrk
166,Tiwǣsăkodaŋăni'taykuyDudinka',wesposaliteeyide,0.47552836484983313,/home/kesha/dev/uni/kursach/refs/asr/new_audio/166.wav,yrk
167,wyetstanciya'nyaadŋǣdasʹ.,istafenadala,0.5387096774193548,/home/kesha/dev/uni/kursach/refs/asr/new_audio/167.wav,yrk
168,Tipuucyadatamindaoy'ninamǣ.,我这段都х运都م,0.9259259259259259,/home/kesha/dev/uni/kursach/refs/asr/new_audio/168.wav,yrk
169,"ubtiirimi""",,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/169.wav,yrk
170,"si""iwtʃasănayurkorŋa"",",دفامكن,0.8636363636363636,/home/kesha/dev/uni/kursach/refs/asr/new_audio/170.wav,yrk
171,"asawayu""tʃas'yolʹcyand'",asucafnofint,0.5287517531556801,/home/kesha/dev/uni/kursach/refs/asr/new_audio/171.wav,yrk
172,"tiki""nyenǣciye""tyempyeraturionrambi"",orpi.",年紀тikaрdro,0.7761136712749616,/home/kesha/dev/uni/kursach/refs/asr/new_audio/172.wav,yrk
173,"ibya'tyempyeraturadatanya,",итiеrття,0.847394540942928,/home/kesha/dev/uni/kursach/refs/asr/new_audio/173.wav,yrk
174,"tikiubt...samolyetăramb""na""tyukuposyelkăădubtiirimalyeasawayu""tʃasănaturŋa.",samlartsaneotasatareutelinlasucasanpur,0.5369892473118278,/home/kesha/dev/uni/kursach/refs/asr/new_audio/174.wav,yrk
176,"Yeslityempyeraturadayaŋgoda,tikartimiwuniŋa"".",esiitetulasicdeima,0.6114695340501792,/home/kesha/dev/uni/kursach/refs/asr/new_audio/176.wav,yrk
177,"Tikadtimita""alʹnyasidnamǣ""maadando'ti",atimaarasimemantecí,0.5122057541412381,/home/kesha/dev/uni/kursach/refs/asr/new_audio/177.wav,yrk
178,"ŋaniŋǣsina""tyer""tyukumǣǣnaai""",amesentefomnha,0.556729699666296,/home/kesha/dev/uni/kursach/refs/asr/new_audio/178.wav,yrk
179,ŋǣsiinando'.,sen,0.7526881720430106,/home/kesha/dev/uni/kursach/refs/asr/new_audio/179.wav,yrk
180,"Manʹtadtikaadŋob'nyami,",منسكaهنا,0.8260869565217391,/home/kesha/dev/uni/kursach/refs/asr/new_audio/180.wav,yrk
181,"takaadluca""tiki""ŋani'mancaranaŋǣtowi""",رussanمse,0.7698343504795118,/home/kesha/dev/uni/kursach/refs/asr/new_audio/181.wav,yrk
182,"punyaŋiti""na""a""ma'",unandinahama,0.4005376344086022,/home/kesha/dev/uni/kursach/refs/asr/new_audio/182.wav,yrk
183,"myadi'nya'sidna""ana"".",merinasama,0.5360983102918587,/home/kesha/dev/uni/kursach/refs/asr/new_audio/183.wav,yrk
184,"tiki""ti""a""ma""ma""lamba.",fيrاmمامم,0.6180351906158358,/home/kesha/dev/uni/kursach/refs/asr/new_audio/184.wav,yrk
185,"Manʹtitamalyaŋganaoy'nyenǣcyandm'nidam'ŋa"",nyatamituŋgo'tikiyerwami.",macиdankanhннcnntаmtnл,0.6933111954459203,/home/kesha/dev/uni/kursach/refs/asr/new_audio/185.wav,yrk
186,"Tyukoonaŋob'syudbya,",nممsم,0.8,/home/kesha/dev/uni/kursach/refs/asr/new_audio/186.wav,yrk
187,"tyeda'laananyananiŋǣ""ya""ŋa",sمممني,0.8101736972704714,/home/kesha/dev/uni/kursach/refs/asr/new_audio/187.wav,yrk
188,"Tiyadaǣsyatini',mimani'yamban'ŋob'tim'oni'",elehestenimuameotdemhone,0.4711981566820277,/home/kesha/dev/uni/kursach/refs/asr/new_audio/188.wav,yrk
189,"Titǣndtǣnda""...a""ma"".",efethanhamuski,0.49078341013824883,/home/kesha/dev/uni/kursach/refs/asr/new_audio/189.wav,yrk
191,tikaadtaryem'siwaanasabkaniw'tara,sewannafoafocallo,0.5347018572825024,/home/kesha/dev/uni/kursach/refs/asr/new_audio/191.wav,yrk
192,tadkadparadatara,srst,0.7600806451612904,/home/kesha/dev/uni/kursach/refs/asr/new_audio/192.wav,yrk
193,Tikaadtiŋaniŋob'tim'oni',eratialmoltimon,0.4126344086021505,/home/kesha/dev/uni/kursach/refs/asr/new_audio/193.wav,yrk
195,acya'yurmyanŋǣarwa,t樣,0.8924731182795698,/home/kesha/dev/uni/kursach/refs/asr/new_audio/195.wav,yrk
197,"pili""pon'tiyadayadǣrcʹ",lbundiaraggat,0.4464809384164223,/home/kesha/dev/uni/kursach/refs/asr/new_audio/197.wav,yrk
