,transcription,recognized,phonetic_ev,new_path,lang
44,Titinaqwǣwakoabcyaŋgănaaq.,jɛstudrnəntwekhosɪkɔnðəhət,0.32320099255583123,/home/kesha/dev/uni/kursach/refs/asr/new_audio/44.wav,yrk
45,Lucahwadawnamancʹsibirskiyyacwaănaaq,wsəwɪoʊnomaɪtiʃibeɪdhɪsgɪdjasəbərnðəhɑt,0.3391232423490488,/home/kesha/dev/uni/kursach/refs/asr/new_audio/45.wav,yrk
47,"Timălyaŋgi,tamălyaŋgǣǣdmăncărawi,măncaratyedahtiŋudiniŋǣyaq,",imeɪkszəɪtæbərnɪgərəməvruimənθədraɪtɪlətiwoʤɪnɪnɛrjɪr,0.35591397849462375,/home/kesha/dev/uni/kursach/refs/asr/new_audio/47.wav,yrk
48,ŋǣniŋodʹbyatohwǣwaqŋǣqnimh,meɪdileɪbərtɪoʊlmintɪŋ,0.3535980148883375,/home/kesha/dev/uni/kursach/refs/asr/new_audio/48.wav,yrk
49,oyhniymhyadrisyurtyeqnisăwawh,wɔɪjugɪtsjasətisɔrktis,0.389321468298109,/home/kesha/dev/uni/kursach/refs/asr/new_audio/49.wav,yrk
50,"Titamălyaŋgănatyeda'tităryemhŋǣqnyuh,nyerdyenyayanhŋǣsuqniwamh,",istəmndensistɪtɪemudtnɪrɪtɪnðəənisinbɔr,0.4513568868407579,/home/kesha/dev/uni/kursach/refs/asr/new_audio/50.wav,yrk
52,Tikimǣǣnaŋănihraciyawaqyaŋgu,duwɛrnainaɪrækθɪwɪjub,0.34735023041474655,/home/kesha/dev/uni/kursach/refs/asr/new_audio/52.wav,yrk
54,"Tibrigadirwaq,",jɛtjupʊdigɪtgɪtəwʊt,0.38115449915110355,/home/kesha/dev/uni/kursach/refs/asr/new_audio/54.wav,yrk
55,"tahŋănihtakinyenǣcyamhŋǣdătambapyasyǎti,",ðəəntʊkidəndsəŋəpðəwərkdɛst,0.443351691581432,/home/kesha/dev/uni/kursach/refs/asr/new_audio/55.wav,yrk
56,tʃtobtakiraciyasawǣynyenǣcyaŋgqmancʹǣsyǎtiwa,istroʊkðəkətæʃəztwdɪnʧɪkwənʤis,0.4458781362007168,/home/kesha/dev/uni/kursach/refs/asr/new_audio/56.wav,yrk
57,tinaqtăryemhăyaq.,wɪlstumðəθɪdəmaɪit,0.3870967741935483,/home/kesha/dev/uni/kursach/refs/asr/new_audio/57.wav,yrk
58,Tikiqŋuliqlǣkdaq.,jugɪtəwɪloklækəvðət,0.2572156196943973,/home/kesha/dev/uni/kursach/refs/asr/new_audio/58.wav,yrk
59,"Maqnyu"":""Tărcyayadyembădăăna",maɪnɪŋeɪzɪtjɛtɪtwəənti,0.3917050691244239,/home/kesha/dev/uni/kursach/refs/asr/new_audio/59.wav,yrk
61,"Tădtikaădtibrigadirmimaqnyu"":",ɪtsbɔtjukʊdhævəgɪəmaɪnut,0.32647385984427146,/home/kesha/dev/uni/kursach/refs/asr/new_audio/61.wav,yrk
62,"""Mănihsitnyahǣǣnih",bətwɪnjufɪtɪŋjʊrhɛnd,0.4629032258064516,/home/kesha/dev/uni/kursach/refs/asr/new_audio/62.wav,yrk
63,"titakidalʹniyarkaŋǣsinh,",ətʊkədaʤəniəvgəvənəntmɪsn,0.30258064516129035,/home/kesha/dev/uni/kursach/refs/asr/new_audio/63.wav,yrk
64,"tănyanaraciyadohtanyawa""",aɪnonðərausɪnəwr,0.4106182795698925,/home/kesha/dev/uni/kursach/refs/asr/new_audio/64.wav,yrk
65,"Mǣtitănya'ăyanih,ŋuliqyadyembi",wɪθɪtɪnoinwʊdhijetɪtbi,0.3586021505376344,/home/kesha/dev/uni/kursach/refs/asr/new_audio/65.wav,yrk
66,"Ŋobhpyaaya,tănyahtǣwinihtikikakrac",noʊreɪðəneθiwundɪʤdigoʊtɔf,0.3776091081593927,/home/kesha/dev/uni/kursach/refs/asr/new_audio/66.wav,yrk
67,pǣwsyumnyaŋiraciyahlaănawamhtǣwamih,kwɛsʧənɪnðəæsilaɪnbəwemit,0.4161290322580646,/home/kesha/dev/uni/kursach/refs/asr/new_audio/67.wav,yrk
68,Tiraciyaănamaq.,uɪræktɪdðɛmmɑt,0.289247311827957,/home/kesha/dev/uni/kursach/refs/asr/new_audio/68.wav,yrk
69,"Tikādtikariinapǣwsyumnyanasaltqninyu""tikiq",aɪkətjʊrkʊtiɪnðəpɔɪzənənsələptinɪnʧget,0.2956989247311828,/home/kesha/dev/uni/kursach/refs/asr/new_audio/69.wav,yrk
70,tikiqtănyanamǣnaqtikitiqlyekarmh,igɪtdenənðəwɪndoʊzgrɪθuzioʊkətət,0.28629032258064513,/home/kesha/dev/uni/kursach/refs/asr/new_audio/70.wav,yrk
71,raciyasawǣyqmyaknihsolamih,ədesɪsɔɪdatmisəlɔnmit,0.3455334987593052,/home/kesha/dev/uni/kursach/refs/asr/new_audio/71.wav,yrk
72,"Timyadoqmănayadǣrŋa,",ivnɛvərwɔnbigaɪt,0.3451612903225807,/home/kesha/dev/uni/kursach/refs/asr/new_audio/72.wav,yrk
73,tamălyaŋgănaŋawodănaacyanawahsyeŋgq,tɑmkənɔlweɪzɪnəʧɪnðəwisɪ,0.3953917050691245,/home/kesha/dev/uni/kursach/refs/asr/new_audio/73.wav,yrk
76,Myaknaqŋodhtǣwiwaq,naʊkəniwɔtðewɔrt,0.296594982078853,/home/kesha/dev/uni/kursach/refs/asr/new_audio/76.wav,yrk
77,"Mănʹsămlyaŋgtimhmǣqŋaqdamcʹ,",mənisəmedɔkstumməŋkəsəm,0.2995391705069125,/home/kesha/dev/uni/kursach/refs/asr/new_audio/77.wav,yrk
78,Nyaărqtǣmihmyaknihtǣwqmaqriidanihpihminandohawiq.,nɑkdemɪtnakəntemwʊdɪnʤɪpitɪfmɪtmindtɪhoʊp,0.2992100065832785,/home/kesha/dev/uni/kursach/refs/asr/new_audio/78.wav,yrk
79,Tadkădtikitayadtawitikitiqlyekar',ðeɪdgɑttɪgɪttaɪɪtθɔrweɪzgɪtdulʊkætɪt,0.23387096774193544,/home/kesha/dev/uni/kursach/refs/asr/new_audio/79.wav,yrk
80,tipyelyeytadaăbtadaŋănihawi,iəpidieɪtsətəhɑpdɪənjə,0.32556750298685777,/home/kesha/dev/uni/kursach/refs/asr/new_audio/80.wav,yrk
81,"Mimyerhnuliqmyeryesqnyu"",",bənmiiwʊdhævmeɪdɛθət,0.35806451612903223,/home/kesha/dev/uni/kursach/refs/asr/new_audio/81.wav,yrk
82,"tikiabcyangawtărcyaŋǣwisʹ,mănʹărqnisǣwaqnanimanǣsqnisawawh",juʊrhəmʧɪŋlɛtðəsʃuzwɪnhaʊdujuseɛnəmənɛzhisol,0.38765294771968867,/home/kesha/dev/uni/kursach/refs/asr/new_audio/82.wav,yrk
83,Tărsihmintaartnianash.,ðətjuvbɪndɔskiɔnjuɛs,0.26612903225806445,/home/kesha/dev/uni/kursach/refs/asr/new_audio/83.wav,yrk
84,Ŋanyerdyenyaănanda,aɪgɛtɪənpɪktɪt,0.3431899641577061,/home/kesha/dev/uni/kursach/refs/asr/new_audio/84.wav,yrk
85,mǣnhŋǣsiwaqŋobhyanh,wɛɪnðəuəlmoʊbiənt,0.3692699490662139,/home/kesha/dev/uni/kursach/refs/asr/new_audio/85.wav,yrk
87,Sabyeponhniwacʹmǣŋguq.,riəponwasiekɔrtt,0.39809384164222883,/home/kesha/dev/uni/kursach/refs/asr/new_audio/87.wav,yrk
88,"Tătăŋămgǣǣwtohwar,",ðətsðəəngoʊtdɔwɔt,0.478494623655914,/home/kesha/dev/uni/kursach/refs/asr/new_audio/88.wav,yrk
89,ŋatyukorkaănanyaărqalʹmyer.,aɪtsworkgɔnɪnðəjɑrtɪhənɪdmiəp,0.3659621802002224,/home/kesha/dev/uni/kursach/refs/asr/new_audio/89.wav,yrk
90,"Tikipaddyenaqtiqtikisyanyaŋorǣyhtădtăryemhanqŋaq,ti",stuppʊtɪnðətwiskeɪʧsenʤorlɪktərztɪðəhəntɪŋatəndʧip,0.2814674256799494,/home/kesha/dev/uni/kursach/refs/asr/new_audio/90.wav,yrk
91,tyuquyyahobamhăbărŋadoh.,ʤuʤjoʊhoʊənernhəbətɪnəs,0.31922043010752693,/home/kesha/dev/uni/kursach/refs/asr/new_audio/91.wav,yrk
92,"Tăkadtădsilasyatiwa""manbtǣwiqyahobamhabrawaq",ðəkartəsiwɪstərwʊtwwnθumtɪgɪtjɛloʊhomoʊldɔrðət,0.28962131837307165,/home/kesha/dev/uni/kursach/refs/asr/new_audio/92.wav,yrk
96,tămnaŋobkădpyeryeq.,kəmnəŋwoʊkworsbjudiət,0.315668202764977,/home/kesha/dev/uni/kursach/refs/asr/new_audio/96.wav,yrk
97,Tikādwǣnyekudŋǣyaq,ðeɪgɑtθruwɔrnukovəneɪjɛt,0.4274193548387097,/home/kesha/dev/uni/kursach/refs/asr/new_audio/97.wav,yrk
98,"Tiqŋǣyaq,mimandohsyerh",gɪtstunægjətbiɪtbimbəltɪhɪtt,0.38306451612903236,/home/kesha/dev/uni/kursach/refs/asr/new_audio/98.wav,yrk
99,"tăryemhtikilimhsyakălpaāndaq,tăryemhyadǣrŋaq",dɪʤəmɪʤguənumaɪsæəbɔɪharntættɪtɪmiɛzɛtəmət,0.3467741935483871,/home/kesha/dev/uni/kursach/refs/asr/new_audio/99.wav,yrk
100,Mǣŋǣtikipihtyaahŋobhmǣqyaq,noʊweizgrɪfinʧaʊtwoʊvnliər,0.292803970223325,/home/kesha/dev/uni/kursach/refs/asr/new_audio/100.wav,yrk
102,Ŋǣyatikaănaayoya.,oeɪtwənaɪdli,0.3918406072106262,/home/kesha/dev/uni/kursach/refs/asr/new_audio/102.wav,yrk
103,Yedǣyyanhyamdǣynaq.,eseɪniəmdinnt,0.39473684210526316,/home/kesha/dev/uni/kursach/refs/asr/new_audio/103.wav,yrk
104,Tădyedǣyyanhŋamdwamiti,aɪpoʊntizəjəŋɔntɔrtənʧit,0.35551075268817206,/home/kesha/dev/uni/kursach/refs/asr/new_audio/104.wav,yrk
106,mănʹŋobhmǣtaqyaqmiăbtqyamia.,mɛniwʊdbətlɪθɪnərhaʊðəɑrmihɑr,0.3631813125695217,/home/kesha/dev/uni/kursach/refs/asr/new_audio/106.wav,yrk
107,Takădandalusatiŋǣqniwaq,dəngəroʃsedθiɪnjʊrwet,0.3225806451612903,/home/kesha/dev/uni/kursach/refs/asr/new_audio/107.wav,yrk
108,"wot,ti",wətetet,0.3018433179723502,/home/kesha/dev/uni/kursach/refs/asr/new_audio/108.wav,yrk
109,tiqnaqlyekarăkoqyaqpraktikantămgǣmhtyenyewa?!,dunveorkorʊkwiopəreɪtsɪgəntəmgʊdəndgʊdtɛnjuwə,0.296057347670251,/home/kesha/dev/uni/kursach/refs/asr/new_audio/109.wav,yrk
110,"Brigadirmaqnyu"",ămgǣ",dɪigətgɪtəmaɪnuɪŋkər,0.3725806451612903,/home/kesha/dev/uni/kursach/refs/asr/new_audio/110.wav,yrk
111,"maqnyu"":«ăbărcʹnyu""tara"",",məniwɑzwehoʊmwɪθənjuldɛzərt,0.46774193548387094,/home/kesha/dev/uni/kursach/refs/asr/new_audio/111.wav,yrk
112,tʃtobimyuydamănǣqmăncʹ.Tikandautʃyerqayoda?»,doʊntmjuzɪmənəməʧdtɪməʧilaɪkɪər,0.3892961876832846,/home/kesha/dev/uni/kursach/refs/asr/new_audio/112.wav,yrk
113,"Nu,mănyaqăbărŋawaqtikitimh.",nomelhəbəinoɪʧidɪdənt,0.3488649940262843,/home/kesha/dev/uni/kursach/refs/asr/new_audio/113.wav,yrk
114,"Praktikantatǣrisircyǎtitiki,yekar,ŋămgǣǣnaawămdasyaaqmănǣqŋada.",ðəpɔtɪsʧikʊdəntgɪtəsusuθivɪʃiojukʊdəntgɪthoʊmtɪʃɛlmɛnilɛðər,0.3387096774193548,/home/kesha/dev/uni/kursach/refs/asr/new_audio/114.wav,yrk
115,"Timyuydapilikawandaămgǣǣwaăna,ti,",tɪmjuzðəpɪtəkoʊndgəŋgoʊhənəmaɪʧit,0.30009775171065495,/home/kesha/dev/uni/kursach/refs/asr/new_audio/115.wav,yrk
116,sisyurăaŋǣsyǎti,ʃiurænɪst,0.4889112903225807,/home/kesha/dev/uni/kursach/refs/asr/new_audio/116.wav,yrk
117,"ăbărŋawaq,tăkapuna",umiŋholdəvðəgəvərnmənt,0.4890029325513197,/home/kesha/dev/uni/kursach/refs/asr/new_audio/117.wav,yrk
118,tǣrityaakurkaqanawaq,dadioʊpkəθənnoʊwɔt,0.29112903225806447,/home/kesha/dev/uni/kursach/refs/asr/new_audio/118.wav,yrk
119,Tăkadpǣwsyumyanyanaŋăniqtiqtoq,ðɛrɪsɪŋəntəniutəbə,0.4731182795698926,/home/kesha/dev/uni/kursach/refs/asr/new_audio/119.wav,yrk
120,Tăkaănihmyakădwadawiŋawkakoqyawatanyawasʹ,ɔnimakəðəwɛlwənoʊkəwioʊwəsɪntɪɛs,0.3442171518489379,/home/kesha/dev/uni/kursach/refs/asr/new_audio/120.wav,yrk
121,Tikacyaiŋănihmăntǣyq.,woʊntʧʊkəfirætəməndeɪk,0.39222873900293254,/home/kesha/dev/uni/kursach/refs/asr/new_audio/121.wav,yrk
122,Miŋǣyatikaawmhmaldyoyŋǣtaminniŋănihnyeri,noɔeɪθboʊtməndərɪŋwɪtdaɪvɪnaɪzɪŋiðər,0.3088709677419354,/home/kesha/dev/uni/kursach/refs/asr/new_audio/122.wav,yrk
123,tihaqmahǣwănhmow,dujuhəmlihævənwol,0.3595825426944972,/home/kesha/dev/uni/kursach/refs/asr/new_audio/123.wav,yrk
124,"Tăkaădubtaănatădyurkinaq,",wɛlhutɪɪttɪjukəɑt,0.4516129032258065,/home/kesha/dev/uni/kursach/refs/asr/new_audio/124.wav,yrk
125,"ŋobhtiwǣnyekohsyertohnyu""ŋaq,nidtanyanaŋōrmiq",oʊldjuwɪnəgoʊʃiastəlumwɪnjuɪtsbɪkəmɪŋwɔrɪ,0.27741935483870966,/home/kesha/dev/uni/kursach/refs/asr/new_audio/125.wav,yrk
126,Tădtănyadtoqtadtătăryemtiposawidh,tætðəaʊtdɔrðədɪrsgɪmipwɑzwɔrn,0.31378299120234593,/home/kesha/dev/uni/kursach/refs/asr/new_audio/126.wav,yrk
127,ănyanido'sraculyeǣbtǣyadh.,aɪjəŋwɪθəərsəljæpdeəd,0.3622828784119107,/home/kesha/dev/uni/kursach/refs/asr/new_audio/127.wav,yrk
128,Titădtikaădătʃyerqmǣŋgunaq.,ʧiztɪtswesemnɪŋl,0.49163679808841104,/home/kesha/dev/uni/kursach/refs/asr/new_audio/128.wav,yrk
129,Ŋodʹbyaqnaqtikitikihpudtiŋǣdalyotayhraciyamhosăyaǣqnihwamh.,jumeshvbɪndɪʧərkiʧərkrupəlwɪθjunɪrðəoʊtaɪraθiɔziətigniər,0.298523783488245,/home/kesha/dev/uni/kursach/refs/asr/new_audio/129.wav,yrk
131,"Nu,pokatakiraciyamhosayawan'",noʊbəlkʊdhəvgətərəpðəɔɪsənɔrnbəl,0.33417338709677424,/home/kesha/dev/uni/kursach/refs/asr/new_audio/131.wav,yrk
132,timălyesyanaw,ʃipʊtmɪlɪsɔnhoʊl,0.37701612903225806,/home/kesha/dev/uni/kursach/refs/asr/new_audio/132.wav,yrk
133,tiaqtiki.,duhæɪʤ,0.4605734767025089,/home/kesha/dev/uni/kursach/refs/asr/new_audio/133.wav,yrk
134,Ŋǣyatădkadraciyaănanămdqmaădandohlucaqtoŋowq.,ðeɪɪtsgətræsiənnəmtəməntɪərusəərmul,0.3308243727598566,/home/kesha/dev/uni/kursach/refs/asr/new_audio/134.wav,yrk
135,"Mănyaqmyaqmaqniwidohurkaădtaq,yaŋgănyaŋǣsin'mǣrkawidoh",ʤəwəntwɪntɪmjəŋmaɪnnuðəhʊkðətðətjəŋgɪtɪŋlɪftɪdənmɔtɪkəlweɪzwɔk,0.37747138397502594,/home/kesha/dev/uni/kursach/refs/asr/new_audio/135.wav,yrk
136,Tănyadŋǣdalyorkataydoh.,ɪnətənðətlʊklaɪkðətivnə,0.3197755960729313,/home/kesha/dev/uni/kursach/refs/asr/new_audio/136.wav,yrk
137,"Myadhǣwarkanhaqawrawidoh,",nɑthɛləkwənhoʊldərz,0.3367741935483871,/home/kesha/dev/uni/kursach/refs/asr/new_audio/137.wav,yrk
138,tikapunyahsălmidh.,noʊtɪtiəlimənt,0.3082437275985663,/home/kesha/dev/uni/kursach/refs/asr/new_audio/138.wav,yrk
139,"Lucidyadato""",məkuziəzatɔrt,0.22084367245657566,/home/kesha/dev/uni/kursach/refs/asr/new_audio/139.wav,yrk
140,"Tyeda'timanasalan,gu""ni""im'.",justubənsoʊɪkwəʤənt,0.4377880184331797,/home/kesha/dev/uni/kursach/refs/asr/new_audio/140.wav,yrk
141,"Tikatǣwma""riidando'ŋobtiki""ti""nyenǣcyandaryew'",ðəθeomoʊtɪvdɔnʧətiʧərgɪtɪnɪntuθroʊ,0.3727208976157083,/home/kesha/dev/uni/kursach/refs/asr/new_audio/141.wav,yrk
142,"mido'tyuku""tyempyeraturido'",wɪswɪʧblukɪngɪfsdunovu,0.33691756272401435,/home/kesha/dev/uni/kursach/refs/asr/new_audio/142.wav,yrk
143,"orpapya"",",kɔrtərpwaɪtjɛt,0.5380184331797235,/home/kesha/dev/uni/kursach/refs/asr/new_audio/143.wav,yrk
144,"nya""marpapya""",juwətərwaɪtjɛt,0.33986175115207373,/home/kesha/dev/uni/kursach/refs/asr/new_audio/144.wav,yrk
145,Ŋǣyatikaorpido',nʊneɪzelhoʊldfitnɑt,0.33446519524617996,/home/kesha/dev/uni/kursach/refs/asr/new_audio/145.wav,yrk
146,"Tăkata""ălʹnamadmamǣŋgu""",gətðərimnbninkt,0.46844319775596077,/home/kesha/dev/uni/kursach/refs/asr/new_audio/146.wav,yrk
147,"tatămnamantir""ni""matikitina"".",ʤɪstkəmtəwɪntorðɪnlɪstɪtsəmə,0.3125695216907675,/home/kesha/dev/uni/kursach/refs/asr/new_audio/147.wav,yrk
148,"Takadbrigadirăn'ma""ni""im':",wʊdiðegɪvɪnbənʧɪ,0.4621588089330025,/home/kesha/dev/uni/kursach/refs/asr/new_audio/148.wav,yrk
149,"""Tyeda'săwamyestadamdpyul-ina,",əfoʊmestagoldɪnna,0.48172043010752685,/home/kesha/dev/uni/kursach/refs/asr/new_audio/149.wav,yrk
150,"titʃtobtanyanapon'mǣŋguwa""koralʹmǣcʹtara""",foʊtenənəpontiəntgoʊkgətatiwɪθdtər,0.34343036978756886,/home/kesha/dev/uni/kursach/refs/asr/new_audio/150.wav,yrk
151,"Tărcyamyestadăwa""owa""tanya'ŋǣsiwa""",ətetɪŋjstætoldhoʊwɪθðəjəŋɛsənt,0.3875711574952562,/home/kesha/dev/uni/kursach/refs/asr/new_audio/151.wav,yrk
153,"takadkoralyadăwa""",krɔwtəʤɪtəlmən,0.3538899430740038,/home/kesha/dev/uni/kursach/refs/asr/new_audio/153.wav,yrk
154,"pyaŋgu""pyaŋgu""ni""wa""am'.",ɛəokwɪθəwk,0.6377688172043011,/home/kesha/dev/uni/kursach/refs/asr/new_audio/154.wav,yrk
155,"Titădŋăniabidtyeǣ,",gɪtəlaɪnjuðɪsjuhæv,0.33960573476702505,/home/kesha/dev/uni/kursach/refs/asr/new_audio/155.wav,yrk
156,"tyeǣtikiyamda""ma""wa""myadi'nyana",ʧiɛrɪtɪdɪtjəmpəmowotliɛzwinarnɑt,0.3497983870967742,/home/kesha/dev/uni/kursach/refs/asr/new_audio/156.wav,yrk
157,"abǣyŋǣai"".",həblɪɪnðəhəʤit,0.5011520737327189,/home/kesha/dev/uni/kursach/refs/asr/new_audio/157.wav,yrk
158,"Tămnanyerdyetolawdawǣy""ŋǣ""ni""im"",yat'syaari'ŋok""ŋǣdaki""",səmθɪŋjɛdftbɪloʊðəwɪgɪnudɪtssaɪdɪŋoʊkɪθðəkit,0.3715542521994135,/home/kesha/dev/uni/kursach/refs/asr/new_audio/158.wav,yrk
159,"Mănya""taynatikoralʹm'syertawa"".",noʊtenjukʊdenʃɪptðəwoʊt,0.4157127991675338,/home/kesha/dev/uni/kursach/refs/asr/new_audio/159.wav,yrk
160,"Koralʹ'myudtămnasyanawtia"".",kɔrtɛlmuvdənəsənoʊfərhər,0.3172043010752688,/home/kesha/dev/uni/kursach/refs/asr/new_audio/160.wav,yrk
161,"Tădtikaawaădmaddye""nidum'mal'.",ðəkobmədɪjzwktmoʊk,0.4967741935483871,/home/kesha/dev/uni/kursach/refs/asr/new_audio/161.wav,yrk
