Unnamed: 0,transcription,recognized,phonetic_ev,new_path,lang,mos_pred
15,Tădtikādtikioyhninyasoyaqmaădăni,CHCONSQYHOLDONSWILLBEMORETHANHE,0.3654233870967742,/home/kesha/dev/uni/kursach/refs/asr/new_audio/15.wav,yrk,1.5284178256988525
16,"padnăwamitǣwi""",ASNOTOWOO,0.4573732718894008,/home/kesha/dev/uni/kursach/refs/asr/new_audio/16.wav,yrk,2.0761988162994385
18,natʃalʹniyklass'yolʹcyandhpadnadmh,NATELNICOLOFFYORCHIPWELNAN,0.3225806451612903,/home/kesha/dev/uni/kursach/refs/asr/new_audio/18.wav,yrk,2.450291156768799
20,Tădtikaădnatʃalʹniyklass'pud,HATGONATENIKOLOVWO,0.4493087557603686,/home/kesha/dev/uni/kursach/refs/asr/new_audio/20.wav,yrk,2.2181050777435303
22,Karaulănhpyeryeʃyolpyatiyklassănh,CORUNPIRISOLYATHICOLVEN,0.3841642228739003,/home/kesha/dev/uni/kursach/refs/asr/new_audio/22.wav,yrk,1.9625740051269531
24,TitikimǣǣnataminniKaraulănayolʹcyeyawh,EATONONETIMEWHENYOUGOTALLONDEYOURTABLE,0.3039049235993208,/home/kesha/dev/uni/kursach/refs/asr/new_audio/24.wav,yrk,3.0397331714630127
27,"Tădtăkadtityedahtikimǣnyuq,yolʹcyeqmaădani,yetyaoyhnihmăncăralluwh",NOTATVATYOUTYONGOMAYYOULITTLEMORTHANYEHETHOFORHOLINGYOUMOTHERALAW,0.3707233626588466,/home/kesha/dev/uni/kursach/refs/asr/new_audio/27.wav,yrk,2.6242597103118896
28,Piliqponhoyhnihmăncăralqnyowamh,TEGRIDONEHOLDINGYOUMOTHERONTON,0.3012486992715921,/home/kesha/dev/uni/kursach/refs/asr/new_audio/28.wav,yrk,1.828554391860962
29,Nisyaniwǣsakohŋǣsiittikaădmănʹmăncăralluwh,HISIMLWERTICLMANSHALTOGOMANYMUTHERONLOOK,0.3398617511520737,/home/kesha/dev/uni/kursach/refs/asr/new_audio/29.wav,yrk,1.9711122512817383
30,"Tiŋămgǣhpirathmăncarawaqtănyana,",HEUNHEARDMONTRAUWITHTHEYOUNG,0.3679435483870967,/home/kesha/dev/uni/kursach/refs/asr/new_audio/30.wav,yrk,1.9722604751586914
31,tiMuŋguyănasyantipomǣnakǣwaq.,THEMONGLIANASANSYBARMANOGILWOK,0.2962365591397849,/home/kesha/dev/uni/kursach/refs/asr/new_audio/31.wav,yrk,2.0431158542633057
33,TădtikaădtaqălʹnyayusidnaqUstʹPortănhsidnaqtǣwraq,THATGOCELINGAASOWUSWATANSOMASTERA,0.4285714285714287,/home/kesha/dev/uni/kursach/refs/asr/new_audio/33.wav,yrk,2.011658191680908
34,"SowocOktyabrʹskiyŋǣǣqnyu""",OBCOURSEOFCHAPARSKINGOHINI,0.391439205955335,/home/kesha/dev/uni/kursach/refs/asr/new_audio/34.wav,yrk,1.634496808052063
35,Aga.Tăka?],THEGIR,0.5419354838709678,/home/kesha/dev/uni/kursach/refs/asr/new_audio/35.wav,yrk,1.5593950748443604
36,"Ŋǣya,Oktyabrʹskiysowocănatyukoonamăncăradmh.",MAILCARBASGISOHOSEONONUTMONTERA,0.3812316715542522,/home/kesha/dev/uni/kursach/refs/asr/new_audio/36.wav,yrk,2.3804173469543457
37,Nyerdyepǣdariqnyanamăncăradmh,NEARTHEBUIZERINGANMOTRAL,0.2791991101223582,/home/kesha/dev/uni/kursach/refs/asr/new_audio/37.wav,yrk,2.157294511795044
38,"Tădtikaădtayna,tyukutaqălʹnyanamăncăradmh,tăinkihnyakunamǣwacʹ",THATYOHAVEDYINGTWOLLDURRINGOURNOMATARALBEHUNDGINGOVERNOMEWAY,0.3296045785639959,/home/kesha/dev/uni/kursach/refs/asr/new_audio/38.wav,yrk,2.9357659816741943
39,"Ta,tităryemhmăncăraqmaădănaqsyanawpoǣnyaki",THATYETRUMUSROMOTHERSANHOOHINIKI,0.3798003072196621,/home/kesha/dev/uni/kursach/refs/asr/new_audio/39.wav,yrk,2.7178795337677
40,"Ti,siqiwyuqŋămgǣǣwpoona,yekar"".",DESEYOUIMGOBORNESYOGOTA,0.3720083246618106,/home/kesha/dev/uni/kursach/refs/asr/new_audio/40.wav,yrk,3.270663022994995
41,"Siqiwyuqmăt""poŋǣwiŋǣbtă",HEWILLWHATWORWIWP,0.3758765778401122,/home/kesha/dev/uni/kursach/refs/asr/new_audio/41.wav,yrk,3.610645055770874
42,Tamălyaŋgănanyerdyenyaŋăcyeki,COMEONTHEYEARINWETSKY,0.3770856507230255,/home/kesha/dev/uni/kursach/refs/asr/new_audio/42.wav,yrk,2.2122817039489746
43,nyeŋăcyekǣminyaărpoypodasʹ,NORTOGIVEITNOTAPIBLESUS,0.3070719602977667,/home/kesha/dev/uni/kursach/refs/asr/new_audio/43.wav,yrk,2.3675477504730225
44,Titinaqwǣwakoabcyaŋgănaaq.,YEDUNAWELGOHORTAGANAHER,0.2977667493796526,/home/kesha/dev/uni/kursach/refs/asr/new_audio/44.wav,yrk,3.8012161254882812
45,Lucahwadawnamancʹsibirskiyyacwaănaaq,SOALLONAITICSHEBRISKYYASBONAHE,0.3051075268817204,/home/kesha/dev/uni/kursach/refs/asr/new_audio/45.wav,yrk,2.521599054336548
47,"Timălyaŋgi,tamălyaŋgǣǣdmăncărawi,măncaratyedahtiŋudiniŋǣyaq,",MANETHEATERMNYGIRMATHROOUMONTRITERTMORNINNAYOU,0.3938172043010753,/home/kesha/dev/uni/kursach/refs/asr/new_audio/47.wav,yrk,2.249852418899536
48,ŋǣniŋodʹbyatohwǣwaqŋǣqnimh,MADLABORTOAMENMA,0.4683622828784118,/home/kesha/dev/uni/kursach/refs/asr/new_audio/48.wav,yrk,2.137948751449585
49,oyhniymhyadrisyurtyeqnisăwawh,OININGATERISOKIS,0.4766407119021134,/home/kesha/dev/uni/kursach/refs/asr/new_audio/49.wav,yrk,1.9923269748687744
50,"Titamălyaŋgănatyeda'tităryemhŋǣqnyuh,nyerdyenyayanhŋǣsuqniwamh,",ECOMECONCEYOUTOTERMYOYEARINTHEYOUNGWISTITEWOR,0.3960573476702507,/home/kesha/dev/uni/kursach/refs/asr/new_audio/50.wav,yrk,2.9906623363494873
52,Tikimǣǣnaŋănihraciyawaqyaŋgu,OOWHENIRAPTOYO,0.5633640552995391,/home/kesha/dev/uni/kursach/refs/asr/new_audio/52.wav,yrk,2.073594093322754
54,"Tibrigadirwaq,",YOUPUTAGOODGOODWOOD,0.4100169779286926,/home/kesha/dev/uni/kursach/refs/asr/new_audio/54.wav,yrk,2.52023983001709
55,"tahŋănihtakinyenǣcyamhŋǣdătambapyasyǎti,",TAINGOIDINTROUBLEWITHTHEWORKES,0.398505114083399,/home/kesha/dev/uni/kursach/refs/asr/new_audio/55.wav,yrk,1.7070653438568115
56,tʃtobtakiraciyasawǣynyenǣcyaŋgqmancʹǣsyǎtiwa,STOKTOOKARAGESTOITANCIRCOONIS,0.4333333333333332,/home/kesha/dev/uni/kursach/refs/asr/new_audio/56.wav,yrk,1.6388365030288696
57,tinaqtăryemhăyaq.,TUNTERMAE,0.4857685009487666,/home/kesha/dev/uni/kursach/refs/asr/new_audio/57.wav,yrk,1.2919844388961792
58,Tikiqŋuliqlǣkdaq.,YOGODWUNYOLLATLURKOFTHAT,0.4146505376344085,/home/kesha/dev/uni/kursach/refs/asr/new_audio/58.wav,yrk,1.8346129655838013
59,"Maqnyu"":""Tărcyayadyembădăăna",MININGTHEVISITYELINBOSANY,0.396889400921659,/home/kesha/dev/uni/kursach/refs/asr/new_audio/59.wav,yrk,2.353386878967285
61,"Tădtikaădtibrigadirmimaqnyu"":",GATYOUCLGETYRMANYOU,0.3993325917686318,/home/kesha/dev/uni/kursach/refs/asr/new_audio/61.wav,yrk,1.7669296264648438
62,"""Mănihsitnyahǣǣnih",WHENHEFEPTNAHA,0.4059139784946237,/home/kesha/dev/uni/kursach/refs/asr/new_audio/62.wav,yrk,1.8114516735076904
63,"titakidalʹniyarkaŋǣsinh,",TOKADANYOFGOODMISSHIM,0.2889784946236559,/home/kesha/dev/uni/kursach/refs/asr/new_audio/63.wav,yrk,1.7276792526245117
64,"tănyanaraciyadohtanyawa""",ANDONROTUDENOI,0.4603494623655915,/home/kesha/dev/uni/kursach/refs/asr/new_audio/64.wav,yrk,1.6038793325424194
65,"Mǣtitănya'ăyanih,ŋuliqyadyembi",BUTIFDENOIMWOULLYERHIM,0.4016129032258064,/home/kesha/dev/uni/kursach/refs/asr/new_audio/65.wav,yrk,2.5429675579071045
66,"Ŋobhpyaaya,tănyahtǣwinihtikikakrac",DOTPAYTHENUTLYWUNEKUKORA,0.364326375711575,/home/kesha/dev/uni/kursach/refs/asr/new_audio/66.wav,yrk,1.8307204246520996
67,pǣwsyumnyaŋiraciyahlaănawamhtǣwamih,PUSHNEARATELANONTEWORME,0.4211981566820277,/home/kesha/dev/uni/kursach/refs/asr/new_audio/67.wav,yrk,2.2262027263641357
68,Tiraciyaănamaq.,GRATINMA,0.4924731182795698,/home/kesha/dev/uni/kursach/refs/asr/new_audio/68.wav,yrk,1.972249984741211
69,"Tikādtikariinapǣwsyumnyanasaltqninyu""tikiq",THYVGOTTOGREEINTHEPRISONANDSULTININSKIT,0.2891705069124424,/home/kesha/dev/uni/kursach/refs/asr/new_audio/69.wav,yrk,2.421656370162964
70,tikiqtănyanamǣnaqtikitiqlyekarmh,THEYOUNONASPETILIAGIRL,0.3986895161290323,/home/kesha/dev/uni/kursach/refs/asr/new_audio/70.wav,yrk,1.9661786556243896
71,raciyasawǣyqmyaknihsolamih,RATIFLINGTHONIFLONME,0.3325062034739454,/home/kesha/dev/uni/kursach/refs/asr/new_audio/71.wav,yrk,1.9229650497436523
72,"Timyadoqmănayadǣrŋa,",HEMETAMONTHEOTHERS,0.307258064516129,/home/kesha/dev/uni/kursach/refs/asr/new_audio/72.wav,yrk,3.2426059246063232
73,tamălyaŋgănaŋawodănaacyanawahsyeŋgq,BUBKINOASANUTCHINOWASHINK,0.4193548387096774,/home/kesha/dev/uni/kursach/refs/asr/new_audio/73.wav,yrk,2.8555071353912354
76,Myaknaqŋodhtǣwiwaq,NOWGINOFFFEWOT,0.3351254480286738,/home/kesha/dev/uni/kursach/refs/asr/new_audio/76.wav,yrk,2.253424882888794
77,"Mănʹsămlyaŋgtimhmǣqŋaqdamcʹ,",MONEYSOMEABOUTTHEMONGEN,0.3640552995391704,/home/kesha/dev/uni/kursach/refs/asr/new_audio/77.wav,yrk,2.285320997238159
78,Nyaărqtǣmihmyaknihtǣwqmaqriidanihpihminandohawiq.,NOTTHEMITHAPPENTHEMWATTINTOPEMNBO,0.3992758393680053,/home/kesha/dev/uni/kursach/refs/asr/new_audio/78.wav,yrk,2.507385730743408
79,Tadkădtikitayadtawitikitiqlyekar',THEY'BUTTOBETIEAFOEWHICHCOULDDOLOOKON,0.2785527462946818,/home/kesha/dev/uni/kursach/refs/asr/new_audio/79.wav,yrk,2.1077091693878174
80,tipyelyeytadaăbtadaŋănihawi,HEPERIATEDAHARFTOLINEOL,0.2712066905615292,/home/kesha/dev/uni/kursach/refs/asr/new_audio/80.wav,yrk,3.481989622116089
81,"Mimyerhnuliqmyeryesqnyu"",",MEITWOULDN'TMETATHIN,0.3987096774193548,/home/kesha/dev/uni/kursach/refs/asr/new_audio/81.wav,yrk,2.7227401733398438
82,"tikiabcyangawtărcyaŋǣwisʹ,mănʹărqnisǣwaqnanimanǣsqnisawawh",HELPTOLATTHEFUELSWHENHAVINGSOONHIMENASHESOLL,0.4026696329254728,/home/kesha/dev/uni/kursach/refs/asr/new_audio/82.wav,yrk,2.2030327320098877
83,Tărsihmintaartnianash.,DEFFIMINDOTMEONOS,0.2903225806451612,/home/kesha/dev/uni/kursach/refs/asr/new_audio/83.wav,yrk,2.4038994312286377
84,Ŋanyerdyenyaănanda,ANDYEARINGANTETI,0.2921146953405018,/home/kesha/dev/uni/kursach/refs/asr/new_audio/84.wav,yrk,3.034046173095703
85,mǣnhŋǣsiwaqŋobhyanh,MELLINGIFITWILLMORBION,0.3497067448680351,/home/kesha/dev/uni/kursach/refs/asr/new_audio/85.wav,yrk,2.377617597579956
87,Sabyeponhniwacʹmǣŋguq.,THEEUPONLOATUNGLE,0.3526392961876832,/home/kesha/dev/uni/kursach/refs/asr/new_audio/87.wav,yrk,2.400459051132202
88,"Tătăŋămgǣǣwtohwar,",THATTHEGOATBOLWA,0.4650537634408602,/home/kesha/dev/uni/kursach/refs/asr/new_audio/88.wav,yrk,2.329745054244995
89,ŋatyukorkaănanyaărqalʹmyer.,IFORKONTHENARAHAMER,0.3853046594982078,/home/kesha/dev/uni/kursach/refs/asr/new_audio/89.wav,yrk,1.862321376800537
90,"Tikipaddyenaqtiqtikisyanyaŋorǣyhtădtăryemhanqŋaq,ti",CUPBULINTHETEITKITSOUNDYEWILLETERTOTHEMONAKIT,0.2865275142314991,/home/kesha/dev/uni/kursach/refs/asr/new_audio/90.wav,yrk,2.1689586639404297
91,tyuquyyahobamhăbărŋadoh.,TOYOUHOMETERORMALU,0.3084677419354838,/home/kesha/dev/uni/kursach/refs/asr/new_audio/91.wav,yrk,2.3312013149261475
92,"Tăkadtădsilasyatiwa""manbtǣwiqyahobamhabrawaq",ICOTOSINWITHTOWHATWILEMONTHWHICHOGETYEHOMOOFIT,0.332398316970547,/home/kesha/dev/uni/kursach/refs/asr/new_audio/92.wav,yrk,1.8690755367279053
96,tămnaŋobkădpyeryeq.,COMNOWOCESBURIET,0.2971137521222411,/home/kesha/dev/uni/kursach/refs/asr/new_audio/96.wav,yrk,2.0557031631469727
97,Tikādwǣnyekudŋǣyaq,IFITWORNGOOTHEMARYO,0.4066213921901528,/home/kesha/dev/uni/kursach/refs/asr/new_audio/97.wav,yrk,2.3147473335266113
98,"Tiqŋǣyaq,mimandohsyerh",EDOKNOWYOMETMEMONTLESHET,0.2802419354838709,/home/kesha/dev/uni/kursach/refs/asr/new_audio/98.wav,yrk,3.10408616065979
99,"tăryemhtikilimhsyakălpaāndaq,tăryemhyadǣrŋaq",CRIMNSCHOOLSWOMOSELFUPBEHINDTHATTMASI,0.3460410557184752,/home/kesha/dev/uni/kursach/refs/asr/new_audio/99.wav,yrk,1.6207857131958008
100,Mǣŋǣtikipihtyaahŋobhmǣqyaq,NOWAAVEGOTPEACHOUTMOMIYE,0.3312655086848635,/home/kesha/dev/uni/kursach/refs/asr/new_audio/100.wav,yrk,2.1187126636505127
102,Ŋǣyatikaănaayoya.,ISWENIRY,0.5834914611005692,/home/kesha/dev/uni/kursach/refs/asr/new_audio/102.wav,yrk,1.8449923992156982
103,Yedǣyyanhyamdǣynaq.,TEANIAMTIN,0.4838709677419354,/home/kesha/dev/uni/kursach/refs/asr/new_audio/103.wav,yrk,2.011216402053833
104,Tădyedǣyyanhŋamdwamiti,ITHOUGHTYETAYOUNGONTORNTO,0.3754838709677419,/home/kesha/dev/uni/kursach/refs/asr/new_audio/104.wav,yrk,2.032459020614624
106,mănʹŋobhmǣtaqyaqmiăbtqyamia.,MENEWONWITHMEHATTHAMIHA,0.3836405529953918,/home/kesha/dev/uni/kursach/refs/asr/new_audio/106.wav,yrk,2.138364553451538
107,Takădandalusatiŋǣqniwaq,DOWNGOWATERTNGINIWORT,0.3569424964936887,/home/kesha/dev/uni/kursach/refs/asr/new_audio/107.wav,yrk,1.8762218952178955
108,"wot,ti",O,0.8333333333333334,/home/kesha/dev/uni/kursach/refs/asr/new_audio/108.wav,yrk,1.632955551147461
109,tiqnaqlyekarăkoqyaqpraktikantămgǣmhtyenyewa?!,DONEGODGUIOPRIAGANTMGTINUI,0.4473118279569891,/home/kesha/dev/uni/kursach/refs/asr/new_audio/109.wav,yrk,2.019819736480713
110,"Brigadirmaqnyu"",ămgǣ",BUTHECOULDGIVEMONELUNG,0.3863636363636364,/home/kesha/dev/uni/kursach/refs/asr/new_audio/110.wav,yrk,1.9721548557281494
111,"maqnyu"":«ăbărcʹnyu""tara"",",MINEWITHHOMOTNILDERRE,0.4361290322580645,/home/kesha/dev/uni/kursach/refs/asr/new_audio/111.wav,yrk,2.1131246089935303
112,tʃtobimyuydamănǣqmăncʹ.Tikandautʃyerqayoda?»,TOTMUSAMMENTTATEMACAREGULAR,0.4582111436950147,/home/kesha/dev/uni/kursach/refs/asr/new_audio/112.wav,yrk,1.8492943048477173
113,"Nu,mănyaqăbărŋawaqtikitimh.",NONHOOUCHITO,0.594384707287933,/home/kesha/dev/uni/kursach/refs/asr/new_audio/113.wav,yrk,1.7115497589111328
114,"Praktikantatǣrisircyǎtitiki,yekar,ŋămgǣǣnaawămdasyaaqmănǣqŋada.",BUTITYOUCOULDN'TGETAFUTOTETERYOUGOTEMGOHOMETOSHEWMANWETHER,0.3462701612903225,/home/kesha/dev/uni/kursach/refs/asr/new_audio/114.wav,yrk,1.6459743976593018
115,"Timyuydapilikawandaămgǣǣwaăna,ti,",TOMOVETHEBRIGONDONGOHANMATI,0.3176930596285434,/home/kesha/dev/uni/kursach/refs/asr/new_audio/115.wav,yrk,1.9512985944747925
116,sisyurăaŋǣsyǎti,SHESHURAMESE,0.4052419354838709,/home/kesha/dev/uni/kursach/refs/asr/new_audio/116.wav,yrk,1.7746227979660034
117,"ăbărŋawaq,tăkapuna",WOMENFORMOAWON,0.4327956989247311,/home/kesha/dev/uni/kursach/refs/asr/new_audio/117.wav,yrk,1.2189136743545532
118,tǣrityaakurkaqanawaq,DOIBOGOONTOWAR,0.3943548387096774,/home/kesha/dev/uni/kursach/refs/asr/new_audio/118.wav,yrk,1.7498652935028076
119,Tăkadpǣwsyumyanyanaŋăniqtiqtoq,APOSOTONTOTO,0.624731182795699,/home/kesha/dev/uni/kursach/refs/asr/new_audio/119.wav,yrk,2.3673908710479736
120,Tăkaănihmyakădwadawiŋawkakoqyawatanyawasʹ,YONMACKEWOANDOPOKWEOTINWAS,0.4409913453973249,/home/kesha/dev/uni/kursach/refs/asr/new_audio/120.wav,yrk,2.292656421661377
121,Tikacyaiŋănihmăntǣyq.,ORCHUCKOFYEWADEMONDAK,0.3740399385560676,/home/kesha/dev/uni/kursach/refs/asr/new_audio/121.wav,yrk,1.942453384399414
122,Miŋǣyatikaawmhmaldyoyŋǣtaminniŋănihnyeri,NOETWONMYGOINGWOTDAVINAERU,0.4366935483870968,/home/kesha/dev/uni/kursach/refs/asr/new_audio/122.wav,yrk,2.1332478523254395
123,tihaqmahǣwănhmow,DOHOMWELHELENMORE,0.3444022770398481,/home/kesha/dev/uni/kursach/refs/asr/new_audio/123.wav,yrk,2.70206618309021
124,"Tăkaădubtaănatădyurkinaq,",I'LLHOTEITEROTONAT,0.3954838709677418,/home/kesha/dev/uni/kursach/refs/asr/new_audio/124.wav,yrk,1.692570686340332
125,"ŋobhtiwǣnyekohsyertohnyu""ŋaq,nidtanyanaŋōrmiq",OLDYOUWULNATGISHAFTERNOONWHENYOUTHINONMOR,0.3028673835125448,/home/kesha/dev/uni/kursach/refs/asr/new_audio/125.wav,yrk,1.9101158380508423
126,Tădtănyadtoqtadtătăryemtiposawidh,RATNATATOTERCRIMPTUPOSSILWOD,0.3347996089931574,/home/kesha/dev/uni/kursach/refs/asr/new_audio/126.wav,yrk,1.8105438947677612
127,ănyanido'sraculyeǣbtǣyadh.,IKNOWLITTLEROSSALYEPTERYI,0.303970223325062,/home/kesha/dev/uni/kursach/refs/asr/new_audio/127.wav,yrk,1.520273208618164
128,Titădtikaădătʃyerqmǣŋgunaq.,TUETOTWIRSTREMIGL,0.449820788530466,/home/kesha/dev/uni/kursach/refs/asr/new_audio/128.wav,yrk,1.6000258922576904
129,Ŋodʹbyaqnaqtikitikihpudtiŋǣdalyotayhraciyamhosăyaǣqnihwamh.,YOUMUEINTHECHIKICHICUPLETUMERIOTARATIOSIAHINA,0.3460907599781301,/home/kesha/dev/uni/kursach/refs/asr/new_audio/129.wav,yrk,2.1754844188690186
131,"Nu,pokatakiraciyamhosayawan'",NBOGOTEDERATTELOTENON,0.3329493087557603,/home/kesha/dev/uni/kursach/refs/asr/new_audio/131.wav,yrk,1.8397226333618164
132,timălyesyanaw,YOUMANTMOLESSATHOME,0.4473684210526316,/home/kesha/dev/uni/kursach/refs/asr/new_audio/132.wav,yrk,1.9703809022903442
133,tiaqtiki.,TOTHEHAN,0.3082437275985663,/home/kesha/dev/uni/kursach/refs/asr/new_audio/133.wav,yrk,1.6900043487548828
134,Ŋǣyatădkadraciyaănanămdqmaădandohlucaqtoŋowq.,VERYLIKARATINNAMTMANTOOLDBUZUTOMO,0.378853046594982,/home/kesha/dev/uni/kursach/refs/asr/new_audio/134.wav,yrk,2.056349515914917
135,"Mănyaqmyaqmaqniwidohurkaădtaq,yaŋgănyaŋǣsin'mǣrkawidoh",YIMWENNIMARMIULELOATTHATYOUNGERENGLISHINMOREGOSOR,0.3476702508960573,/home/kesha/dev/uni/kursach/refs/asr/new_audio/135.wav,yrk,2.095804452896118
136,Tănyadŋǣdalyorkataydoh.,NOTHINGALOCOTAVU,0.3723702664796635,/home/kesha/dev/uni/kursach/refs/asr/new_audio/136.wav,yrk,2.0914227962493896
137,"Myadhǣwarkanhaqawrawidoh,",NOWTHELOGONHOLDOR,0.3929032258064516,/home/kesha/dev/uni/kursach/refs/asr/new_audio/137.wav,yrk,2.105803966522217
138,tikapunyahsălmidh.,OPLEOFTHEDIFFION,0.3449820788530465,/home/kesha/dev/uni/kursach/refs/asr/new_audio/138.wav,yrk,1.3444275856018066
139,"Lucidyadato""",LUCILIAZATO,0.1021505376344085,/home/kesha/dev/uni/kursach/refs/asr/new_audio/139.wav,yrk,2.449329137802124
140,"Tyeda'timanasalan,gu""ni""im'.",YOTOONSAONGIN,0.5610599078341014,/home/kesha/dev/uni/kursach/refs/asr/new_audio/140.wav,yrk,2.219350576400757
141,"Tikatǣwma""riidando'ŋobtiki""ti""nyenǣcyandaryew'",THATTELMORITTWANTSBETEACHIBETNINTOTO,0.3492286115007012,/home/kesha/dev/uni/kursach/refs/asr/new_audio/141.wav,yrk,1.9429168701171875
142,"mido'tyuku""tyempyeraturido'",WITHUTINGERTURZU,0.4432497013142175,/home/kesha/dev/uni/kursach/refs/asr/new_audio/142.wav,yrk,2.024139642715454
143,"orpapya"",",QAROBABYE,0.4229390681003584,/home/kesha/dev/uni/kursach/refs/asr/new_audio/143.wav,yrk,2.5660574436187744
144,"nya""marpapya""",NOMBAIEU,0.445409429280397,/home/kesha/dev/uni/kursach/refs/asr/new_audio/144.wav,yrk,1.4086780548095703
145,Ŋǣyatikaorpido',ALAOHOMA,0.5247311827956989,/home/kesha/dev/uni/kursach/refs/asr/new_audio/145.wav,yrk,1.8497891426086426
146,"Tăkata""ălʹnamadmamǣŋgu""",GATERIMANMUMUGU,0.4403927068723702,/home/kesha/dev/uni/kursach/refs/asr/new_audio/146.wav,yrk,2.4757721424102783
147,"tatămnamantir""ni""matikitina"".",ACOMLEMOTOHAVEBEENWATEWITHTHEMWE,0.3830645161290323,/home/kesha/dev/uni/kursach/refs/asr/new_audio/147.wav,yrk,1.8806424140930176
148,"Takadbrigadirăn'ma""ni""im':",RIGAGINMONIN,0.5589330024813897,/home/kesha/dev/uni/kursach/refs/asr/new_audio/148.wav,yrk,2.2453014850616455
149,"""Tyeda'săwamyestadamdpyul-ina,",TEFHOMISTATBOULINER,0.4424731182795697,/home/kesha/dev/uni/kursach/refs/asr/new_audio/149.wav,yrk,1.8963596820831299
150,"titʃtobtanyanapon'mǣŋguwa""koralʹmǣcʹtara""",FOTININABOMANGODRERYWITERE,0.44492525570417,/home/kesha/dev/uni/kursach/refs/asr/new_audio/150.wav,yrk,1.994778037071228
151,"Tărcyamyestadăwa""owa""tanya'ŋǣsiwa""",THATINETALHALLWUDANONLISO,0.394686907020873,/home/kesha/dev/uni/kursach/refs/asr/new_audio/151.wav,yrk,2.105665922164917
153,"takadkoralyadăwa""",GOTOUTOFDEVL,0.4070208728652751,/home/kesha/dev/uni/kursach/refs/asr/new_audio/153.wav,yrk,1.6319681406021118
154,"pyaŋgu""pyaŋgu""ni""wa""am'.",CICACUNOA,0.6458333333333334,/home/kesha/dev/uni/kursach/refs/asr/new_audio/154.wav,yrk,1.1744837760925293
155,"Titădŋăniabidtyeǣ,",DIFNAOEEDETCUER,0.3548387096774193,/home/kesha/dev/uni/kursach/refs/asr/new_audio/155.wav,yrk,2.6055517196655273
156,"tyeǣtikiyamda""ma""wa""myadi'nyana",CARETOGETYONTEMOWAMESRINANA,0.3074921956295526,/home/kesha/dev/uni/kursach/refs/asr/new_audio/156.wav,yrk,3.0886027812957764
157,"abǣyŋǣai"".",ROBBINA,0.4725806451612903,/home/kesha/dev/uni/kursach/refs/asr/new_audio/157.wav,yrk,2.0415611267089844
158,"Tămnanyerdyetolawdawǣy""ŋǣ""ni""im"",yat'syaari'ŋok""ŋǣdaki""",NYEEFTALLOVEWAGAININHETIDYMORKMUTIKI,0.4475073313782991,/home/kesha/dev/uni/kursach/refs/asr/new_audio/158.wav,yrk,2.57743239402771
