,transcription,recognized,phonetic_ev,new_path,lang
127,ănyanido'sraculyeǣbtǣyadh.,IKNOWLITTLEROSSALYEPTERYI,0.303970223325062,/home/kesha/dev/uni/kursach/refs/asr/new_audio/127.wav,yrk
128,Titădtikaădătʃyerqmǣŋgunaq.,TUETOTWIRSTREMIGL,0.449820788530466,/home/kesha/dev/uni/kursach/refs/asr/new_audio/128.wav,yrk
129,Ŋodʹbyaqnaqtikitikihpudtiŋǣdalyotayhraciyamhosăyaǣqnihwamh.,YOUMUEINTHECHIKICHICUPLETUMERIOTARATIOSIAHINA,0.34609075997813016,/home/kesha/dev/uni/kursach/refs/asr/new_audio/129.wav,yrk
131,"Nu,pokatakiraciyamhosayawan'",NBOGOTEDERATTELOTENON,0.33294930875576034,/home/kesha/dev/uni/kursach/refs/asr/new_audio/131.wav,yrk
132,timălyesyanaw,YOUMANTMOLESSATHOME,0.4473684210526316,/home/kesha/dev/uni/kursach/refs/asr/new_audio/132.wav,yrk
133,tiaqtiki.,TOTHEHAN,0.30824372759856633,/home/kesha/dev/uni/kursach/refs/asr/new_audio/133.wav,yrk
134,Ŋǣyatădkadraciyaănanămdqmaădandohlucaqtoŋowq.,VERYLIKARATINNAMTMANTOOLDBUZUTOMO,0.37885304659498203,/home/kesha/dev/uni/kursach/refs/asr/new_audio/134.wav,yrk
135,"Mănyaqmyaqmaqniwidohurkaădtaq,yaŋgănyaŋǣsin'mǣrkawidoh",YIMWENNIMARMIULELOATTHATYOUNGERENGLISHINMOREGOSOR,0.34767025089605735,/home/kesha/dev/uni/kursach/refs/asr/new_audio/135.wav,yrk
136,Tănyadŋǣdalyorkataydoh.,NOTHINGALOCOTAVU,0.3723702664796635,/home/kesha/dev/uni/kursach/refs/asr/new_audio/136.wav,yrk
137,"Myadhǣwarkanhaqawrawidoh,",NOWTHELOGONHOLDOR,0.3929032258064516,/home/kesha/dev/uni/kursach/refs/asr/new_audio/137.wav,yrk
138,tikapunyahsălmidh.,OPLEOFTHEDIFFION,0.34498207885304655,/home/kesha/dev/uni/kursach/refs/asr/new_audio/138.wav,yrk
139,"Lucidyadato""",LUCILIAZATO,0.10215053763440858,/home/kesha/dev/uni/kursach/refs/asr/new_audio/139.wav,yrk
140,"Tyeda'timanasalan,gu""ni""im'.",YOTOONSAONGIN,0.5610599078341014,/home/kesha/dev/uni/kursach/refs/asr/new_audio/140.wav,yrk
141,"Tikatǣwma""riidando'ŋobtiki""ti""nyenǣcyandaryew'",THATTELMORITTWANTSBETEACHIBETNINTOTO,0.3492286115007012,/home/kesha/dev/uni/kursach/refs/asr/new_audio/141.wav,yrk
142,"mido'tyuku""tyempyeraturido'",WITHUTINGERTURZU,0.4432497013142175,/home/kesha/dev/uni/kursach/refs/asr/new_audio/142.wav,yrk
143,"orpapya"",",QAROBABYE,0.4229390681003584,/home/kesha/dev/uni/kursach/refs/asr/new_audio/143.wav,yrk
144,"nya""marpapya""",NOMBAIEU,0.445409429280397,/home/kesha/dev/uni/kursach/refs/asr/new_audio/144.wav,yrk
145,Ŋǣyatikaorpido',ALAOHOMA,0.5247311827956989,/home/kesha/dev/uni/kursach/refs/asr/new_audio/145.wav,yrk
146,"Tăkata""ălʹnamadmamǣŋgu""",GATERIMANMUMUGU,0.44039270687237025,/home/kesha/dev/uni/kursach/refs/asr/new_audio/146.wav,yrk
147,"tatămnamantir""ni""matikitina"".",ACOMLEMOTOHAVEBEENWATEWITHTHEMWE,0.3830645161290323,/home/kesha/dev/uni/kursach/refs/asr/new_audio/147.wav,yrk
148,"Takadbrigadirăn'ma""ni""im':",RIGAGINMONIN,0.5589330024813897,/home/kesha/dev/uni/kursach/refs/asr/new_audio/148.wav,yrk
149,"""Tyeda'săwamyestadamdpyul-ina,",TEFHOMISTATBOULINER,0.44247311827956975,/home/kesha/dev/uni/kursach/refs/asr/new_audio/149.wav,yrk
150,"titʃtobtanyanapon'mǣŋguwa""koralʹmǣcʹtara""",FOTININABOMANGODRERYWITERE,0.44492525570417,/home/kesha/dev/uni/kursach/refs/asr/new_audio/150.wav,yrk
151,"Tărcyamyestadăwa""owa""tanya'ŋǣsiwa""",THATINETALHALLWUDANONLISO,0.394686907020873,/home/kesha/dev/uni/kursach/refs/asr/new_audio/151.wav,yrk
153,"takadkoralyadăwa""",GOTOUTOFDEVL,0.4070208728652751,/home/kesha/dev/uni/kursach/refs/asr/new_audio/153.wav,yrk
154,"pyaŋgu""pyaŋgu""ni""wa""am'.",CICACUNOA,0.6458333333333334,/home/kesha/dev/uni/kursach/refs/asr/new_audio/154.wav,yrk
155,"Titădŋăniabidtyeǣ,",DIFNAOEEDETCUER,0.3548387096774193,/home/kesha/dev/uni/kursach/refs/asr/new_audio/155.wav,yrk
156,"tyeǣtikiyamda""ma""wa""myadi'nyana",CARETOGETYONTEMOWAMESRINANA,0.3074921956295526,/home/kesha/dev/uni/kursach/refs/asr/new_audio/156.wav,yrk
157,"abǣyŋǣai"".",ROBBINA,0.4725806451612903,/home/kesha/dev/uni/kursach/refs/asr/new_audio/157.wav,yrk
158,"Tămnanyerdyetolawdawǣy""ŋǣ""ni""im"",yat'syaari'ŋok""ŋǣdaki""",NYEEFTALLOVEWAGAININHETIDYMORKMUTIKI,0.4475073313782991,/home/kesha/dev/uni/kursach/refs/asr/new_audio/158.wav,yrk
159,"Mănya""taynatikoralʹm'syertawa"".",NOTIMEYOUORRENSHIPTHOUGH,0.386576482830385,/home/kesha/dev/uni/kursach/refs/asr/new_audio/159.wav,yrk
160,"Koralʹ'myudtămnasyanawtia"".",GATIMOVEDTHEMSELFOTEFOMHER,0.3279569892473117,/home/kesha/dev/uni/kursach/refs/asr/new_audio/160.wav,yrk
161,"Tădtikaawaădmaddye""nidum'mal'.",THECOFMAZINUZUMAK,0.4725806451612904,/home/kesha/dev/uni/kursach/refs/asr/new_audio/161.wav,yrk
162,"Tădkadtikimi""oy'ni'tikit",IGOTYOUMOHOLINYETOIT,0.4005376344086022,/home/kesha/dev/uni/kursach/refs/asr/new_audio/162.wav,yrk
163,"nyenǣynyenǣcya""lyekar""to"".",ANNADIMFELYOUCOTTO,0.3976426799007445,/home/kesha/dev/uni/kursach/refs/asr/new_audio/163.wav,yrk
164,Tyeda'taykuyŋobto'Karaulădŋǣda,YOUDON'TWANTBOOKGOOTALLOVERERYOU,0.3155241935483871,/home/kesha/dev/uni/kursach/refs/asr/new_audio/164.wav,yrk
165,"tikaădtiti""lyekarŋobtikitaykuymǣǣdDudinkaădŋǣda",GODSWITTWOYOURGOTONOLSTREETTAGLEWELLDOYOTDONGODERNERYOU,0.3794721407624633,/home/kesha/dev/uni/kursach/refs/asr/new_audio/165.wav,yrk
166,Tiwǣsăkodaŋăni'taykuyDudinka',ORWERTHAPLEIROITABLETOBEANBEATEN,0.3639112903225806,/home/kesha/dev/uni/kursach/refs/asr/new_audio/166.wav,yrk
167,wyetstanciya'nyaadŋǣdasʹ.,THEASTANCYEDNOTLINWITHUS,0.2961290322580645,/home/kesha/dev/uni/kursach/refs/asr/new_audio/167.wav,yrk
168,Tipuucyadatamindaoy'ninamǣ.,IFWE'LLGOTRONTEHOLLINTHEWHERE,0.3720800889877643,/home/kesha/dev/uni/kursach/refs/asr/new_audio/168.wav,yrk
169,"ubtiirimi""",EHOTRIE,0.3951612903225806,/home/kesha/dev/uni/kursach/refs/asr/new_audio/169.wav,yrk
170,"si""iwtʃasănayurkorŋa"",",SHEGOTANDLOOKONIFYOU,0.3504398826979472,/home/kesha/dev/uni/kursach/refs/asr/new_audio/170.wav,yrk
171,"asawayu""tʃas'yolʹcyand'",ASOUTJASELIN,0.4978962131837306,/home/kesha/dev/uni/kursach/refs/asr/new_audio/171.wav,yrk
